healing_id,bot_id,environment,strategy,old_locator,new_locator,model_confidence,is_success_status,locator_changed,is_visual_strategy,last_n_failures,avg_exec_time_before,avg_exec_time_after,failed
H202504143,BOT_002,prod,vision,//div[@id='old-525'],//div[@id='old-525'],0.5358139733930608,1.0,0.0,1.0,0.0,1.2767213715054186,1.2440588744468937,0
H202504144,BOT_011,prod,dom,//div[@id='old-601'],//div[@id='new-140'],0.45814900218540877,0.0,1.0,0.0,3.0,1.6932539255118593,2.0388344996071015,0
H202504145,BOT_020,prod,css,//div[@id='old-557'],//div[@id='new-681'],0.2994842473347069,1.0,1.0,0.0,3.0,1.308832847424359,1.7897875294932346,0
H202504146,BOT_021,prod,css,//div[@id='old-692'],//div[@id='old-692'],0.5586856140252293,0.0,0.0,0.0,1.0,1.3679434562554114,2.1406319583537514,1
H202504147,BOT_023,dev,css,//div[@id='old-789'],//div[@id='new-103'],0.6856446676685048,1.0,1.0,0.0,3.0,1.1218325786646874,1.2010139485009514,0
H202504148,BOT_010,dev,vision,//div[@id='old-505'],//div[@id='new-484'],0.4516229509924772,0.0,1.0,1.0,3.0,2.263265179777144,3.2074502025679164,1
H202504149,BOT_023,prod,vision,//div[@id='old-589'],//div[@id='new-822'],0.3835855711600873,1.0,1.0,1.0,0.0,0.7721557899447419,0.44174684738874276,0
H202504150,BOT_005,qa,ocr,//div[@id='old-893'],//div[@id='new-708'],0.5365657124207495,0.0,1.0,1.0,0.0,0.9736819928636429,1.5516701542988018,1
H202504151,BOT_021,prod,css,//div[@id='old-725'],//div[@id='new-262'],0.4370447445022851,0.0,1.0,0.0,2.0,1.8618615934340632,2.4065735928255667,1
H202504152,BOT_024,dev,dom,//div[@id='old-802'],//div[@id='old-802'],0.7219867281285108,0.0,0.0,0.0,3.0,1.5419664223602731,2.7085868338535786,1
H202504153,BOT_029,prod,css,//div[@id='old-233'],//div[@id='old-233'],0.509801057580525,1.0,0.0,0.0,0.0,0.8654678809478038,0.7928622284920412,0
H202504154,BOT_014,qa,vision,//div[@id='old-952'],//div[@id='new-452'],0.5298734572008663,0.0,1.0,1.0,0.0,1.5235519855486,2.154204926007626,1
H202504155,BOT_001,prod,vision,//div[@id='old-362'],//div[@id='new-394'],0.22702947651939082,1.0,1.0,1.0,3.0,1.6005682309431228,2.6107844366106576,1
H202504156,BOT_007,prod,ocr,//div[@id='old-395'],//div[@id='new-317'],0.38030349309187106,1.0,1.0,1.0,2.0,1.0454787677463315,1.1524334477935254,0
H202504157,BOT_012,qa,css,//div[@id='old-681'],//div[@id='new-110'],0.39232386147198356,1.0,1.0,0.0,5.0,1.1214153463906222,0.8160717486869393,0
H202504158,BOT_026,qa,css,//div[@id='old-422'],//div[@id='new-938'],0.6118784696218967,1.0,1.0,0.0,1.0,1.020067450504552,1.2545729619987391,1
H202504159,BOT_011,prod,ocr,//div[@id='old-330'],//div[@id='new-849'],0.4088061446822241,0.0,1.0,1.0,2.0,0.6068115162296143,0.7329015372906247,1
H202504160,BOT_025,prod,vision,//div[@id='old-439'],//div[@id='old-439'],0.5237884825631914,1.0,0.0,1.0,3.0,0.9440346695974252,0.7443580466515143,0
H202504161,BOT_006,qa,vision,//div[@id='old-297'],//div[@id='new-265'],0.4739929512170314,1.0,1.0,1.0,4.0,1.4376420713256315,1.0551660356565071,0
H202504162,BOT_017,prod,dom,//div[@id='old-923'],//div[@id='new-963'],0.49391936612488097,0.0,1.0,0.0,2.0,1.2383876285501023,2.1209244837274963,1
H202504163,BOT_004,dev,dom,//div[@id='old-770'],//div[@id='new-319'],0.6887015715128384,1.0,1.0,0.0,4.0,1.2436830596137802,1.6541342898836502,0
H202504164,BOT_023,prod,ocr,//div[@id='old-721'],//div[@id='old-721'],0.24306876701597496,0.0,0.0,1.0,3.0,1.3243369885858964,2.4582644762631896,1
H202504165,BOT_021,prod,css,//div[@id='old-252'],//div[@id='new-488'],0.5372006915702324,1.0,1.0,0.0,1.0,2.038530552639436,1.7892106645887917,0
H202504166,BOT_018,qa,ocr,//div[@id='old-225'],//div[@id='new-620'],0.3916669992193381,1.0,1.0,1.0,3.0,1.4310303387582062,1.3983154320407962,0
H202504167,BOT_002,prod,dom,//div[@id='old-276'],//div[@id='new-919'],0.44875189309455,0.0,1.0,0.0,0.0,2.4763869097093765,4.304142284986867,1
H202504168,BOT_025,qa,ocr,//div[@id='old-128'],//div[@id='old-128'],0.5400935015748388,0.0,0.0,1.0,0.0,1.0699590728848414,1.3654397716380058,1
H202504169,BOT_021,qa,css,//div[@id='old-387'],//div[@id='new-872'],0.431097758662462,1.0,1.0,0.0,0.0,1.9184388925910154,1.763684621473554,0
H202504170,BOT_014,prod,dom,//div[@id='old-524'],//div[@id='new-607'],0.542211006140204,1.0,1.0,0.0,3.0,0.6346198236519445,1.0307747629709962,1
H202504171,BOT_015,qa,ocr,//div[@id='old-769'],//div[@id='new-493'],0.40498741222525125,0.0,1.0,1.0,2.0,1.3863279730100395,1.6906913764274132,1
H202504172,BOT_021,qa,vision,//div[@id='old-832'],//div[@id='old-832'],0.4215415172374212,0.0,0.0,1.0,1.0,1.5198595950693599,2.0464204196491758,1
H202504173,BOT_008,prod,dom,//div[@id='old-346'],//div[@id='new-786'],0.42530306128064094,0.0,1.0,0.0,1.0,1.5945351267357135,2.161335834202161,1
H202504174,BOT_026,qa,ocr,//div[@id='old-219'],//div[@id='old-219'],0.4217483157286655,0.0,0.0,1.0,3.0,1.583211860007415,2.1392453997401697,1
H202504175,BOT_003,dev,ocr,//div[@id='old-311'],//div[@id='new-349'],0.5396672637485558,1.0,1.0,1.0,4.0,0.9280646801167346,1.4022834023432285,1
H202504176,BOT_020,qa,hybrid,//div[@id='old-800'],//div[@id='old-800'],0.46583990855367646,0.0,0.0,1.0,2.0,2.1602204553100126,3.9844656407896806,1
H202504177,BOT_005,dev,hybrid,//div[@id='old-567'],//div[@id='new-620'],0.3610908145097578,0.0,1.0,1.0,3.0,0.5997889504934685,0.8656516254157464,1
H202504178,BOT_020,qa,hybrid,//div[@id='old-982'],//div[@id='new-347'],0.4468917229381029,0.0,1.0,1.0,0.0,0.530102752349405,0.9655824441998064,1
H202504179,BOT_003,prod,dom,//div[@id='old-600'],//div[@id='old-600'],0.4646149221094418,1.0,0.0,0.0,1.0,1.4469638577292432,1.2095458783377786,0
H202504180,BOT_018,qa,dom,//div[@id='old-526'],//div[@id='new-769'],0.5549061523113492,1.0,1.0,0.0,3.0,0.9140009514046438,1.1720268817762398,1
H202504181,BOT_030,prod,vision,//div[@id='old-783'],//div[@id='new-325'],0.4752271454546481,1.0,1.0,1.0,1.0,0.9727776869001103,1.3504062357832163,1
H202504182,BOT_010,dev,vision,//div[@id='old-542'],//div[@id='new-541'],0.4702150376028707,1.0,1.0,1.0,2.0,0.7896712646624824,0.8267236058640007,0
H202504183,BOT_023,qa,vision,//div[@id='old-670'],//div[@id='new-664'],0.4723932809152276,0.0,1.0,1.0,1.0,1.8072637857680438,3.258862056762677,1
H202504184,BOT_007,qa,dom,//div[@id='old-949'],//div[@id='new-407'],0.43048160450032913,1.0,1.0,0.0,4.0,2.080359399124723,1.697691619180569,0
H202504185,BOT_007,qa,ocr,//div[@id='old-467'],//div[@id='new-713'],0.29730359783826077,1.0,1.0,1.0,4.0,0.697813105126775,0.37554591217980077,0
H202504186,BOT_002,prod,ocr,//div[@id='old-205'],//div[@id='new-748'],0.43266164481440667,1.0,1.0,1.0,0.0,2.2398072535659588,2.200361890185632,0
H202504187,BOT_004,prod,dom,//div[@id='old-645'],//div[@id='old-645'],0.5643327818838351,1.0,0.0,0.0,1.0,1.6209802803974793,1.9337211667306355,0
H202504188,BOT_017,prod,css,//div[@id='old-309'],//div[@id='old-309'],0.42778282570966425,0.0,0.0,0.0,4.0,2.703504342137972,4.437969778869669,1
H202504189,BOT_021,dev,css,//div[@id='old-564'],//div[@id='new-515'],0.5379393180582418,1.0,1.0,0.0,4.0,0.5326409134292033,0.4832026492250392,0
H202504190,BOT_017,prod,dom,//div[@id='old-956'],//div[@id='new-480'],0.47807918697656543,1.0,1.0,0.0,1.0,0.730539289999353,0.7495061921939375,0
H202504191,BOT_001,dev,ocr,//div[@id='old-769'],//div[@id='new-567'],0.4519914507595504,0.0,1.0,1.0,2.0,1.3474616271322397,1.766600639172083,1
H202504192,BOT_013,dev,hybrid,//div[@id='old-426'],//div[@id='old-426'],0.3229264749772217,0.0,0.0,1.0,2.0,0.7467325267755361,1.2944574028770168,1
H202504193,BOT_015,qa,dom,//div[@id='old-171'],//div[@id='new-947'],0.6068159842466162,0.0,1.0,0.0,0.0,1.200637015413542,1.7692326148443513,1
H202504194,BOT_020,qa,css,//div[@id='old-886'],//div[@id='new-396'],0.5825766494113536,1.0,1.0,0.0,1.0,2.0132269717558575,2.066057900557409,0
H202504195,BOT_024,prod,vision,//div[@id='old-605'],//div[@id='new-531'],0.3285638909486505,1.0,1.0,1.0,1.0,0.8653573141174866,1.040257874046131,1
H202504196,BOT_019,prod,dom,//div[@id='old-698'],//div[@id='new-487'],0.5403386158296286,1.0,1.0,0.0,0.0,1.2462682933510432,1.475914309923957,0
H202504197,BOT_017,dev,hybrid,//div[@id='old-533'],//div[@id='new-983'],0.4148998492832592,1.0,1.0,1.0,2.0,0.9896466537226593,1.4189087396251112,1
H202504198,BOT_010,dev,vision,//div[@id='old-790'],//div[@id='old-790'],0.6896946785484361,0.0,0.0,1.0,1.0,1.3365208748061355,1.6850839041701449,1
H202504199,BOT_012,prod,vision,//div[@id='old-445'],//div[@id='new-163'],0.45415125809562756,1.0,1.0,1.0,2.0,2.095751094243555,2.4208961546000287,0
H202504200,BOT_013,qa,vision,//div[@id='old-558'],//div[@id='new-234'],0.4169988948034543,0.0,1.0,1.0,2.0,0.8922954254876128,1.1930932780676249,1
H202504201,BOT_011,prod,css,//div[@id='old-985'],//div[@id='old-985'],0.5609161720934634,1.0,0.0,0.0,2.0,0.9596893178177816,1.702266403712043,1
H202504202,BOT_017,qa,css,//div[@id='old-443'],//div[@id='new-491'],0.4436305951471292,0.0,1.0,0.0,3.0,0.8223807150071474,1.6391583843305542,1
H202504203,BOT_006,qa,ocr,//div[@id='old-715'],//div[@id='new-893'],0.46205029675525805,0.0,1.0,1.0,1.0,1.2366822409949263,1.613537845592534,1
H202504204,BOT_021,dev,dom,//div[@id='old-861'],//div[@id='old-861'],0.5657116866244044,0.0,0.0,0.0,3.0,0.7760570150219609,1.5808264188221721,1
H202504205,BOT_021,qa,hybrid,//div[@id='old-879'],//div[@id='new-324'],0.42762992621448603,0.0,1.0,1.0,2.0,1.2909358156056778,1.7531465032835727,1
H202504206,BOT_029,dev,ocr,//div[@id='old-977'],//div[@id='new-945'],0.4550991366452291,1.0,1.0,1.0,2.0,1.3052466539397265,1.078761493451415,0
H202504207,BOT_003,dev,ocr,//div[@id='old-869'],//div[@id='old-869'],0.5652956875248665,1.0,0.0,1.0,2.0,1.656424535677651,1.9087991833584714,0
H202504208,BOT_022,qa,dom,//div[@id='old-701'],//div[@id='new-203'],0.5412858775600197,1.0,1.0,0.0,2.0,1.4042776007264604,1.4802859326540247,0
H202504209,BOT_021,prod,dom,//div[@id='old-714'],//div[@id='new-111'],0.5014300537424595,1.0,1.0,0.0,2.0,0.8481150437929676,0.963105776426382,0
H202504210,BOT_017,prod,vision,//div[@id='old-126'],//div[@id='old-126'],0.3205990326834583,0.0,0.0,1.0,2.0,1.8825510532068088,2.8461778192660474,1
H202504211,BOT_028,prod,ocr,//div[@id='old-929'],//div[@id='old-929'],0.41787596036234836,1.0,0.0,1.0,1.0,1.4346320746842598,1.1709850859882027,0
H202504212,BOT_001,qa,css,//div[@id='old-921'],//div[@id='new-748'],0.523007502053328,1.0,1.0,0.0,2.0,1.8055788445091114,1.8072145007837537,0
H202504213,BOT_030,prod,css,//div[@id='old-747'],//div[@id='old-747'],0.48667602738340526,1.0,0.0,0.0,4.0,1.205011256580476,1.1742979089056877,0
H202504214,BOT_022,prod,vision,//div[@id='old-624'],//div[@id='new-521'],0.5259164464318467,1.0,1.0,1.0,1.0,1.1579365313994059,1.352074442407816,1
H202504215,BOT_012,prod,css,//div[@id='old-514'],//div[@id='new-680'],0.4154510596068577,1.0,1.0,0.0,0.0,2.005565623015514,2.398119429959069,0
H202504216,BOT_023,prod,dom,//div[@id='old-217'],//div[@id='new-794'],0.36105881342537854,0.0,1.0,0.0,4.0,0.8327820118205145,1.2204451475209888,1
H202504217,BOT_005,prod,hybrid,//div[@id='old-328'],//div[@id='new-837'],0.3190333851518268,1.0,1.0,1.0,3.0,1.2803804112059978,1.054769188888815,0
H202504218,BOT_003,prod,css,//div[@id='old-559'],//div[@id='new-997'],0.561750074023961,1.0,1.0,0.0,1.0,1.3793870779990396,2.4320223232424483,1
H202504219,BOT_003,dev,css,//div[@id='old-854'],//div[@id='new-344'],0.47449439367192736,1.0,1.0,0.0,5.0,1.318171611000875,2.1258242420658475,1
H202504220,BOT_030,prod,vision,//div[@id='old-693'],//div[@id='old-693'],0.5178170836789556,1.0,0.0,1.0,1.0,1.337365183088712,2.2943403986274435,1
H202504221,BOT_003,qa,vision,//div[@id='old-238'],//div[@id='new-957'],0.4842303993118342,1.0,1.0,1.0,2.0,1.3678244748843649,2.0502532866502463,1
H202504222,BOT_029,dev,css,//div[@id='old-875'],//div[@id='old-875'],0.5937277677367391,0.0,0.0,0.0,1.0,0.9377128801918887,0.959566634462358,1
H202504223,BOT_029,prod,ocr,//div[@id='old-601'],//div[@id='new-605'],0.29108325760043907,1.0,1.0,1.0,2.0,0.7134091152529588,0.7012453146530008,0
H202504224,BOT_015,prod,vision,//div[@id='old-529'],//div[@id='new-785'],0.2849171202927092,0.0,1.0,1.0,4.0,1.620789881055412,2.5655149575010765,1
H202504225,BOT_017,dev,dom,//div[@id='old-322'],//div[@id='new-803'],0.48333480269901774,1.0,1.0,0.0,1.0,0.7341185508254991,0.7113162006151169,0
H202504226,BOT_023,qa,ocr,//div[@id='old-866'],//div[@id='old-866'],0.44363600152564636,1.0,0.0,1.0,1.0,0.8940565758311231,0.939876431767466,0
H202504227,BOT_025,dev,dom,//div[@id='old-724'],//div[@id='old-724'],0.5863500305268631,1.0,0.0,0.0,2.0,0.6352195782844241,0.38338108173764934,0
H202504228,BOT_009,qa,dom,//div[@id='old-968'],//div[@id='new-588'],0.5543471972026085,1.0,1.0,0.0,0.0,1.1571241516284427,1.2178847507450339,0
H202504229,BOT_020,prod,dom,//div[@id='old-514'],//div[@id='old-514'],0.5293899177154371,0.0,0.0,0.0,2.0,0.9853657084842937,1.2826254393374852,1
H202504230,BOT_021,qa,dom,//div[@id='old-529'],//div[@id='new-104'],0.44538058484090404,0.0,1.0,0.0,2.0,1.1102986031716826,1.5217580180002244,1
H202504231,BOT_016,prod,hybrid,//div[@id='old-819'],//div[@id='new-165'],0.5178239697417866,0.0,1.0,1.0,0.0,1.3341333299716576,1.6058811905459651,1
H202504232,BOT_029,prod,hybrid,//div[@id='old-863'],//div[@id='new-468'],0.3831622610424428,1.0,1.0,1.0,0.0,0.941311411977523,0.8372634174226009,0
H202504233,BOT_014,prod,dom,//div[@id='old-688'],//div[@id='new-545'],0.44348766356473224,0.0,1.0,0.0,0.0,1.235753679924783,1.7244042078737811,1
H202504234,BOT_013,prod,dom,//div[@id='old-696'],//div[@id='old-696'],0.49778579515672383,0.0,0.0,0.0,3.0,1.5561758806358472,1.981128555909477,1
H202504235,BOT_026,prod,css,//div[@id='old-724'],//div[@id='new-873'],0.49172498225945843,1.0,1.0,0.0,2.0,0.8776954001635188,0.9547136246110732,0
H202504236,BOT_021,qa,dom,//div[@id='old-683'],//div[@id='new-489'],0.5037419386414212,1.0,1.0,0.0,1.0,0.7129783979681484,0.6763178607459183,0
H202504237,BOT_020,prod,dom,//div[@id='old-780'],//div[@id='new-922'],0.6142628429121184,1.0,1.0,0.0,1.0,1.2918498769578581,1.049650003216884,0
H202504238,BOT_007,prod,ocr,//div[@id='old-213'],//div[@id='new-773'],0.38492519891210236,1.0,1.0,1.0,1.0,1.3785765948388413,1.8339816052855613,1
H202504239,BOT_019,prod,dom,//div[@id='old-955'],//div[@id='old-955'],0.5499558100299169,1.0,0.0,0.0,0.0,1.1624038796608582,1.2814843591345817,0
H202504240,BOT_017,prod,dom,//div[@id='old-436'],//div[@id='new-622'],0.29980631090668897,1.0,1.0,0.0,3.0,1.1956456813008935,0.9324978808690897,0
H202504241,BOT_028,qa,hybrid,//div[@id='old-744'],//div[@id='old-744'],0.5258553344573164,1.0,0.0,1.0,1.0,1.060741548963764,1.1204129408127954,0
H202504242,BOT_010,prod,hybrid,//div[@id='old-884'],//div[@id='new-895'],0.42651862930651885,1.0,1.0,1.0,0.0,0.9531786639266802,0.9480053098024037,0
H202504243,BOT_010,dev,css,//div[@id='old-110'],//div[@id='old-110'],0.5069133401696551,1.0,0.0,0.0,2.0,1.2662094133212527,2.046725252882325,1
H202504244,BOT_005,qa,dom,//div[@id='old-319'],//div[@id='new-406'],0.4923149868808697,0.0,1.0,0.0,3.0,1.1260082087523702,1.7835767593031746,1
H202504245,BOT_004,prod,hybrid,//div[@id='old-416'],//div[@id='old-416'],0.506124129492267,1.0,0.0,1.0,1.0,0.846547959725755,0.791697305994515,0
H202504246,BOT_010,qa,css,//div[@id='old-171'],//div[@id='new-614'],0.48592071299666373,1.0,1.0,0.0,2.0,1.2142309858528837,2.232581446890118,1
H202504247,BOT_013,dev,css,//div[@id='old-339'],//div[@id='new-361'],0.41566023225338283,0.0,1.0,0.0,2.0,1.0477818586906158,1.328036395088316,1
H202504248,BOT_025,dev,hybrid,//div[@id='old-499'],//div[@id='new-671'],0.44988564299840317,0.0,1.0,1.0,2.0,0.7070413345685955,1.2470949873951036,1
H202504249,BOT_009,dev,vision,//div[@id='old-343'],//div[@id='new-924'],0.3822328571635794,1.0,1.0,1.0,1.0,0.8417733959085522,0.9267515235525731,0
H202504250,BOT_027,prod,dom,//div[@id='old-244'],//div[@id='old-244'],0.5461153869309776,1.0,0.0,0.0,2.0,1.118925288695875,1.712220601027263,1
H202504251,BOT_011,prod,vision,//div[@id='old-920'],//div[@id='old-920'],0.3790717152087818,1.0,0.0,1.0,3.0,1.3817468458259141,1.4487099667512042,0
H202504252,BOT_013,prod,css,//div[@id='old-131'],//div[@id='old-131'],0.5146716587851612,1.0,0.0,0.0,2.0,1.9937797541633842,2.270080846593904,0
H202504253,BOT_014,prod,vision,//div[@id='old-190'],//div[@id='new-656'],0.4851456168246596,1.0,1.0,1.0,1.0,1.2735767808169796,1.4497083691762023,0
H202504254,BOT_030,qa,ocr,//div[@id='old-917'],//div[@id='new-842'],0.5329446947948864,1.0,1.0,1.0,1.0,1.2188826430847481,1.2237411426713818,1
H202504255,BOT_023,prod,dom,//div[@id='old-558'],//div[@id='new-617'],0.5918567329681976,0.0,1.0,0.0,0.0,0.8780383189946002,1.378676972792239,1
H202504256,BOT_012,prod,dom,//div[@id='old-160'],//div[@id='new-652'],0.3739902236840653,0.0,1.0,0.0,2.0,0.6139447702113885,0.7221625126714589,1
H202504257,BOT_030,dev,dom,//div[@id='old-464'],//div[@id='new-198'],0.5711206165902273,1.0,1.0,0.0,2.0,1.1611184572198638,0.8132213211618571,0
H202504258,BOT_024,qa,vision,//div[@id='old-103'],//div[@id='new-467'],0.5583664692822423,1.0,1.0,1.0,1.0,1.2498035138761718,1.2446383091145399,0
H202504259,BOT_025,prod,css,//div[@id='old-445'],//div[@id='new-996'],0.48269135984639067,1.0,1.0,0.0,2.0,0.9394620167162034,1.0323187579084296,0
H202504260,BOT_015,qa,hybrid,//div[@id='old-511'],//div[@id='new-310'],0.613659508478465,1.0,1.0,1.0,2.0,1.7383121925183789,1.8517806056432933,0
H202504261,BOT_019,prod,dom,//div[@id='old-398'],//div[@id='old-398'],0.43763198373660217,1.0,0.0,0.0,3.0,0.8268353883557865,0.7969778768178016,0
H202504262,BOT_024,dev,vision,//div[@id='old-721'],//div[@id='old-721'],0.4841978041776431,1.0,0.0,1.0,5.0,1.2152293975713258,1.2250760266937393,0
H202504263,BOT_026,dev,css,//div[@id='old-482'],//div[@id='new-650'],0.5473697302134213,1.0,1.0,0.0,2.0,1.6156493264015117,1.4928107926700334,0
H202504264,BOT_020,dev,vision,//div[@id='old-474'],//div[@id='old-474'],0.44261530190588116,0.0,0.0,1.0,3.0,0.7853518953555054,1.1785612354968273,1
H202504265,BOT_003,prod,css,//div[@id='old-148'],//div[@id='old-148'],0.6305542754314782,1.0,0.0,0.0,2.0,1.104721143629901,0.9271816835862784,0
H202504266,BOT_002,prod,css,//div[@id='old-319'],//div[@id='old-319'],0.5878786090529274,0.0,0.0,0.0,1.0,1.1363529387901143,1.5926162722905197,1
H202504267,BOT_007,prod,css,//div[@id='old-109'],//div[@id='new-901'],0.5431517346472471,0.0,1.0,0.0,0.0,0.884363650125397,0.5615100467359831,0
H202504268,BOT_018,qa,css,//div[@id='old-149'],//div[@id='old-149'],0.4528856796540437,0.0,0.0,0.0,2.0,1.3715005043916417,2.123760430147226,1
H202504269,BOT_003,dev,vision,//div[@id='old-193'],//div[@id='new-167'],0.44775748898019385,1.0,1.0,1.0,5.0,1.1562679230290933,1.6302941166212543,1
H202504270,BOT_007,dev,ocr,//div[@id='old-556'],//div[@id='old-556'],0.5967453873892963,1.0,0.0,1.0,1.0,0.6391739612587137,0.5811962990018457,0
H202504271,BOT_019,dev,dom,//div[@id='old-209'],//div[@id='new-820'],0.5297675332308154,1.0,1.0,0.0,1.0,2.054460583188359,1.558584353801048,0
H202504272,BOT_017,dev,css,//div[@id='old-953'],//div[@id='new-490'],0.5526068630738336,1.0,1.0,0.0,2.0,1.3696903421063615,1.2509736799949103,0
H202504273,BOT_007,qa,dom,//div[@id='old-708'],//div[@id='new-178'],0.36766973150904736,1.0,1.0,0.0,1.0,1.6844200861757863,1.7900281502686592,0
H202504274,BOT_029,prod,css,//div[@id='old-674'],//div[@id='new-653'],0.4713798255000027,0.0,1.0,0.0,2.0,0.8329389284020914,1.2493197731107355,1
H202504275,BOT_024,prod,vision,//div[@id='old-440'],//div[@id='old-440'],0.3151575770344003,0.0,0.0,1.0,1.0,1.1899833355501586,1.8426098021315027,1
H202504276,BOT_001,prod,dom,//div[@id='old-654'],//div[@id='old-654'],0.4974096883753353,1.0,0.0,0.0,2.0,0.9657917281751216,1.2718493609533739,1
H202504277,BOT_019,prod,vision,//div[@id='old-756'],//div[@id='new-411'],0.24428938631478694,1.0,1.0,1.0,5.0,1.8068773846000554,2.4984680673885054,0
H202504278,BOT_028,prod,vision,//div[@id='old-567'],//div[@id='old-567'],0.3631159632969336,1.0,0.0,1.0,3.0,1.2829806040307339,1.5312407995249029,0
H202504279,BOT_013,prod,css,//div[@id='old-305'],//div[@id='new-370'],0.4416906359393713,1.0,1.0,0.0,2.0,1.0276592343537188,1.538793932677305,1
H202504280,BOT_016,qa,dom,//div[@id='old-136'],//div[@id='new-347'],0.5523397185807832,0.0,1.0,0.0,2.0,1.0216937637026704,1.3699488289410104,1
H202504281,BOT_006,prod,dom,//div[@id='old-520'],//div[@id='old-520'],0.5383214076932071,1.0,0.0,0.0,1.0,0.8845971873054044,0.9305728922790804,0
H202504282,BOT_015,prod,css,//div[@id='old-273'],//div[@id='old-273'],0.552192416130014,0.0,0.0,0.0,0.0,1.1513072839008398,1.5301692689244006,1
H202504283,BOT_013,qa,vision,//div[@id='old-753'],//div[@id='new-215'],0.46516894516984025,0.0,1.0,1.0,1.0,0.7356135951421344,1.0074030723089127,1
H202504284,BOT_007,prod,dom,//div[@id='old-153'],//div[@id='new-649'],0.4827771696598803,1.0,1.0,0.0,1.0,1.0327832148273004,1.4339595873594702,1
H202504285,BOT_030,prod,dom,//div[@id='old-612'],//div[@id='new-556'],0.44109037441326826,0.0,1.0,0.0,1.0,0.7690212945448023,0.8630331703796721,1
H202504286,BOT_002,prod,vision,//div[@id='old-562'],//div[@id='old-562'],0.6120519462506376,1.0,0.0,1.0,0.0,1.4540975058012873,1.7655705936516093,1
H202504287,BOT_019,prod,dom,//div[@id='old-626'],//div[@id='new-149'],0.48418736100093396,0.0,1.0,0.0,1.0,0.8353318087419416,1.1928754884476727,1
H202504288,BOT_002,prod,vision,//div[@id='old-333'],//div[@id='old-333'],0.31521271876212703,1.0,0.0,1.0,3.0,0.8006854944779771,0.805796818161545,0
H202504289,BOT_010,prod,dom,//div[@id='old-197'],//div[@id='new-959'],0.545822060723835,1.0,1.0,0.0,1.0,0.8239639793174152,0.7994708327690259,0
H202504290,BOT_017,prod,hybrid,//div[@id='old-747'],//div[@id='new-896'],0.33306762367803455,0.0,1.0,1.0,1.0,1.1800381450835566,1.786715924363099,1
H202504291,BOT_023,prod,ocr,//div[@id='old-440'],//div[@id='new-261'],0.40407315304058455,1.0,1.0,1.0,1.0,1.6380773887088773,1.6635464304031895,0
H202504292,BOT_029,qa,ocr,//div[@id='old-265'],//div[@id='new-788'],0.4269572064692338,0.0,1.0,1.0,0.0,0.9694286836461585,1.3242687086922003,1
H202504293,BOT_005,dev,ocr,//div[@id='old-427'],//div[@id='new-259'],0.4104766262410159,1.0,1.0,1.0,2.0,1.3754523766506157,1.3505270491388346,0
H202504294,BOT_029,prod,css,//div[@id='old-685'],//div[@id='new-481'],0.3394222752515137,1.0,1.0,0.0,4.0,0.8763114121563432,1.3108774335084743,1
H202504295,BOT_001,dev,vision,//div[@id='old-497'],//div[@id='new-796'],0.3974520175480137,1.0,1.0,1.0,3.0,1.501296959747195,1.5271748641529346,0
H202504296,BOT_026,prod,ocr,//div[@id='old-188'],//div[@id='old-188'],0.4874039709189381,1.0,0.0,1.0,2.0,1.2271190855232004,1.1453970569043121,0
H202504297,BOT_022,qa,dom,//div[@id='old-646'],//div[@id='new-465'],0.6324587221480628,1.0,1.0,0.0,1.0,1.161077502720841,1.0920222821172347,0
H202504298,BOT_010,prod,vision,//div[@id='old-728'],//div[@id='new-450'],0.5175847781943181,1.0,1.0,1.0,0.0,0.6746954471842043,0.5924717415864362,0
H202504299,BOT_023,qa,css,//div[@id='old-245'],//div[@id='new-762'],0.4701241361070501,0.0,1.0,0.0,1.0,0.5181594324061116,0.9039107045049518,1
H202504300,BOT_017,dev,dom,//div[@id='old-611'],//div[@id='new-374'],0.5936554571394153,1.0,1.0,0.0,2.0,1.445197962437001,1.4365312395980223,0
H202504301,BOT_026,prod,dom,//div[@id='old-947'],//div[@id='new-984'],0.430796312552671,1.0,1.0,0.0,1.0,1.0336209630004245,0.8886901030389579,0
H202504302,BOT_001,prod,css,//div[@id='old-866'],//div[@id='old-866'],0.6185991801313506,0.0,0.0,0.0,2.0,1.113148532479483,1.6170493881941188,1
H202504303,BOT_010,prod,hybrid,//div[@id='old-179'],//div[@id='old-179'],0.5161979369686815,1.0,0.0,1.0,2.0,1.0447269751264188,0.7610915495966497,0
H202504304,BOT_005,prod,css,//div[@id='old-973'],//div[@id='new-996'],0.5107268334188676,1.0,1.0,0.0,2.0,0.42979667498235247,0.5200108135594281,1
H202504305,BOT_010,dev,vision,//div[@id='old-319'],//div[@id='old-319'],0.37310552621875814,0.0,0.0,1.0,4.0,1.429584318163966,2.2344534822357445,1
H202504306,BOT_016,dev,css,//div[@id='old-638'],//div[@id='old-638'],0.6794209425427393,1.0,0.0,0.0,1.0,1.742323595706394,2.3899478286772915,0
H202504307,BOT_009,dev,css,//div[@id='old-224'],//div[@id='old-224'],0.6858641133398826,1.0,0.0,0.0,2.0,0.9201136121915579,1.1529051157450048,0
H202504308,BOT_005,dev,css,//div[@id='old-823'],//div[@id='old-823'],0.6535509205986989,0.0,0.0,0.0,2.0,2.240933468275907,3.634758639266679,1
